pair,continent_a,continent_b,month,log_mean,log_p5,log_p95,elo_mean,elo_p5,elo_p95
CONCACAF vs OFC,CONCACAF,OFC,2013-06,-0.04781633801949552,-0.0912460287612014,0.00157216376374851,-69.6368214163916,-134.11301242274374,2.3850569433406332
CONCACAF vs OFC,CONCACAF,OFC,2013-07,-0.04745207319792903,-0.09097487606726777,0.0018734284941130898,-69.09452537481914,-133.3752711562255,2.8383340086558486
CONCACAF vs OFC,CONCACAF,OFC,2013-08,-0.0470853430777191,-0.09070100340173944,0.002270290575574884,-68.54860683653708,-132.62749904294893,3.285074769145565
CONCACAF vs OFC,CONCACAF,OFC,2013-09,-0.0467163088057036,-0.09027433115173449,0.0026739522894497093,-67.99930891554725,-131.87379674597838,3.8701119376393596
CONCACAF vs OFC,CONCACAF,OFC,2013-10,-0.04634513152872359,-0.08982972896374597,0.0030582169547251677,-67.44687460574738,-131.34712910982594,4.425382677644743
CONCACAF vs OFC,CONCACAF,OFC,2013-11,-0.04597197239361689,-0.08937221023670161,0.0034075392278064766,-66.89154676855188,-130.94423244679402,4.970976522550312
CONCACAF vs OFC,CONCACAF,OFC,2013-12,-0.045596992547221424,-0.08890693710121692,0.0036449397405088494,-66.33356812086136,-130.26920246149928,5.479663177067456
CONCACAF vs OFC,CONCACAF,OFC,2014-01,-0.0452203531363782,-0.08848700692302432,0.003925328240269709,-65.77318122336573,-129.56485495768612,5.7959253081063995
CONCACAF vs OFC,CONCACAF,OFC,2014-02,-0.04484221530792505,-0.08797600561381339,0.00427402886168172,-65.21062846916654,-128.95612762692542,6.277036956770111
CONCACAF vs OFC,CONCACAF,OFC,2014-03,-0.044462740208699884,-0.0875722141379455,0.004632266698244199,-64.64615207274645,-128.31387253270015,6.75134099612393
CONCACAF vs OFC,CONCACAF,OFC,2014-04,-0.044082088985543756,-0.08721750627247134,0.004989680817098236,-64.07999405927029,-127.83746816253031,7.222378387346693
CONCACAF vs OFC,CONCACAF,OFC,2014-05,-0.04370042278529444,-0.08674230584566152,0.00534377552102637,-63.51239625420354,-127.26047664066508,7.691848108657067
CONCACAF vs OFC,CONCACAF,OFC,2014-06,-0.043317902754789916,-0.0865760516005464,0.005697723651814168,-62.943600273275734,-126.64749905270718,8.344612660521252
CONCACAF vs OFC,CONCACAF,OFC,2014-07,-0.04293469004087116,-0.0864191941658552,0.0062657544854860065,-62.37384751277301,-125.9820859583721,9.062439698642821
CONCACAF vs OFC,CONCACAF,OFC,2014-08,-0.04255094579037605,-0.08621543462972796,0.0066441171669530345,-61.803379140145665,-125.41036617545157,9.484661022668666
CONCACAF vs OFC,CONCACAF,OFC,2014-09,-0.042166831150142456,-0.08585440573087064,0.006901791740734263,-61.2324360849574,-124.7051662741064,9.938510711123145
CONCACAF vs OFC,CONCACAF,OFC,2014-10,-0.04178250726701137,-0.08553479055127436,0.007203229020058232,-60.661259030161474,-124.00189382082229,10.459103733568785
CONCACAF vs OFC,CONCACAF,OFC,2014-11,-0.04139813528782073,-0.08525790129112361,0.007541670881317008,-60.09008840368846,-123.40576495860904,11.02403496544104
CONCACAF vs OFC,CONCACAF,OFC,2014-12,-0.041013876359408376,-0.08481778768211785,0.007873650398129317,-59.51916437037237,-122.74081979710796,11.599160928947045
CONCACAF vs OFC,CONCACAF,OFC,2015-01,-0.04062989162861535,-0.08435695311380016,0.008198985639148568,-58.94872682420051,-122.07371089061715,12.147355496541703
CONCACAF vs OFC,CONCACAF,OFC,2015-02,-0.04024634224227947,-0.0839026877773514,0.008527899817431886,-58.37901538087128,-121.39521285492923,12.688786949142987
CONCACAF vs OFC,CONCACAF,OFC,2015-03,-0.03986338934723868,-0.08344483064206783,0.008872841748397729,-57.81026937068739,-120.96929092761981,13.233719229913309
CONCACAF vs OFC,CONCACAF,OFC,2015-04,-0.039481194090333925,-0.08299165904690024,0.009228935459386762,-57.24272783176808,-120.37443049095258,13.78496069506093
CONCACAF vs OFC,CONCACAF,OFC,2015-05,-0.03909991761840314,-0.08253823575004038,0.009585496774293118,-56.676629503566765,-119.79686423552923,14.30482414919878
CONCACAF vs OFC,CONCACAF,OFC,2015-06,-0.03871972107828421,-0.08208632995573302,0.00992444436176214,-56.112212820718895,-119.16666372134874,14.621742398565347
CONCACAF vs OFC,CONCACAF,OFC,2015-07,-0.03834076561681809,-0.08163603425671759,0.010260006445800229,-55.549715907206156,-118.79825951816755,14.991975125408983
CONCACAF vs OFC,CONCACAF,OFC,2015-08,-0.037963212380842715,-0.08118744124572727,0.010621675503221573,-54.98937657082113,-118.33878322770902,15.689654762962126
CONCACAF vs OFC,CONCACAF,OFC,2015-09,-0.03758722251719593,-0.08083570023571865,0.010958059208940663,-54.43143229795891,-117.96924141420298,16.043400603206383
CONCACAF vs OFC,CONCACAF,OFC,2015-10,-0.037212957172718754,-0.08048263256654158,0.011288574374589144,-53.87612024872041,-117.75494861856137,16.677321501640844
CONCACAF vs OFC,CONCACAF,OFC,2015-11,-0.036840577494249065,-0.08012569677333406,0.01165171302368133,-53.3236772523123,-117.21126253069147,17.186375312074112
CONCACAF vs OFC,CONCACAF,OFC,2015-12,-0.03647024462862478,-0.07974350773050172,0.012012325536359955,-52.77433980276979,-116.47091794980233,17.76594864499659
CONCACAF vs OFC,CONCACAF,OFC,2016-01,-0.036102119722686836,-0.07941853509981281,0.01230084120918966,-52.22834405498665,-115.95751852699166,18.074104269434624
CONCACAF vs OFC,CONCACAF,OFC,2016-02,-0.03573636392327314,-0.07913349193591332,0.012586907094010507,-51.68592582103825,-115.48773134724979,18.66570023010464
CONCACAF vs OFC,CONCACAF,OFC,2016-03,-0.03537313837722164,-0.0790199302400049,0.013017101300306642,-51.14732056682291,-115.02063212174092,19.12461900674471
CONCACAF vs OFC,CONCACAF,OFC,2016-04,-0.03501260423137326,-0.07849930591372707,0.013384590508094884,-50.61276340900636,-114.55443905208355,19.608722628531673
CONCACAF vs OFC,CONCACAF,OFC,2016-05,-0.03465492263256587,-0.07801266062983858,0.01376969549914113,-50.08248911225533,-113.90619374618078,20.2695268416895
CONCACAF vs OFC,CONCACAF,OFC,2016-06,-0.034300254727637466,-0.07774229284610934,0.01415582047200372,-49.5567320867853,-113.49317624281366,20.70573557541346
CONCACAF vs OFC,CONCACAF,OFC,2016-07,-0.033948761663428924,-0.07763113446725126,0.014408250062675562,-49.035726386207315,-112.92170611698555,21.043355553212006
CONCACAF vs OFC,CONCACAF,OFC,2016-08,-0.03360060458677818,-0.07735313672553631,0.014713731366277915,-48.5197057056601,-112.38686212216345,21.391562911561696
CONCACAF vs OFC,CONCACAF,OFC,2016-09,-0.033255944644523194,-0.07698636069789018,0.014939319220819052,-48.00890338025218,-111.78876207967697,21.852030529987186
CONCACAF vs OFC,CONCACAF,OFC,2016-10,-0.032914942983504794,-0.07663710727735143,0.015332648493647036,-47.50355238379947,-111.53289380979045,22.508532567754273
CONCACAF vs OFC,CONCACAF,OFC,2016-11,-0.03257776075056094,-0.0762847071030996,0.01575000158527686,-47.00388532784451,-111.08482294527003,23.159684276459195
CONCACAF vs OFC,CONCACAF,OFC,2016-12,-0.0322445590925297,-0.07592418366596351,0.01608878965863338,-46.51013446098197,-110.61767032818246,23.791559431039936
CONCACAF vs OFC,CONCACAF,OFC,2017-01,-0.03191549915625175,-0.07561025862900869,0.01644241831088515,-46.02253166847553,-110.1560577074331,24.344655609438128
CONCACAF vs OFC,CONCACAF,OFC,2017-02,-0.03159074208856515,-0.07540625002332382,0.01674937700420371,-45.54130847215418,-109.69138166680284,24.787837056040598
CONCACAF vs OFC,CONCACAF,OFC,2017-03,-0.03127044903630793,-0.07511813063032009,0.017137372057246563,-45.06669603061023,-109.19340879439153,25.36358122639965
CONCACAF vs OFC,CONCACAF,OFC,2017-04,-0.030954781146320755,-0.07466905896944072,0.01745849186999728,-44.59892513968638,-108.44652206780795,25.55707802583821
CONCACAF vs OFC,CONCACAF,OFC,2017-05,-0.030643899565441703,-0.07438550715738974,0.017737411935756724,-44.138226233238775,-108.15078597209666,25.693678081486485
CONCACAF vs OFC,CONCACAF,OFC,2017-06,-0.03033796544050882,-0.07417233301245586,0.018065462924282315,-43.68482938419893,-107.87436856413036,25.832317514960806
CONCACAF vs OFC,CONCACAF,OFC,2017-07,-0.030037139918362737,-0.07396697476913809,0.018384408572538063,-43.23896430592182,-107.4872436620789,26.446460029744
CONCACAF vs OFC,CONCACAF,OFC,2017-08,-0.02974158414584148,-0.07375973848977369,0.018742404810428052,-42.80086035380773,-106.76228995813027,27.046352267559648
CONCACAF vs OFC,CONCACAF,OFC,2017-09,-0.02945145926978328,-0.07355558880969397,0.01902911430062172,-42.37074652722069,-106.51527753046005,27.63940169680079
CONCACAF vs OFC,CONCACAF,OFC,2017-10,-0.02916692643702854,-0.07327756802420274,0.019342350579273446,-41.94885147168958,-106.27427995262882,27.9718174296695
CONCACAF vs OFC,CONCACAF,OFC,2017-11,-0.028888146794415474,-0.07291654178861684,0.019702076744378516,-41.53540348138315,-105.74977871663853,28.55213558107285
CONCACAF vs OFC,CONCACAF,OFC,2017-12,-0.028615281488782247,-0.07278992274333565,0.020017944869662505,-41.130630501877604,-105.15362796146255,29.161968204730965
CONCACAF vs OFC,CONCACAF,OFC,2018-01,-0.028348491666969206,-0.07267382967385841,0.020219355566140025,-40.73476013320657,-104.85832256346052,29.345341358224527
CONCACAF vs OFC,CONCACAF,OFC,2018-02,-0.028087938475814558,-0.07256025620156023,0.02041084254990552,-40.34801963318327,-104.57710222792701,29.501780397576777
CONCACAF vs OFC,CONCACAF,OFC,2018-03,-0.02783378306215661,-0.0722020084168665,0.020581086893789492,-39.97063592101414,-104.31023954912946,29.754464853466683
CONCACAF vs OFC,CONCACAF,OFC,2018-04,-0.027586186572835576,-0.07207407199970617,0.020735606310136524,-39.60283558119309,-104.05408273281836,30.174609470657415
CONCACAF vs OFC,CONCACAF,OFC,2018-05,-0.027345310154689714,-0.07193180729459839,0.02087466063152509,-39.24484486766878,-103.71875388132682,30.59178158741404
CONCACAF vs OFC,CONCACAF,OFC,2018-06,-0.02711131495455733,-0.07174223755053744,0.02099789366621406,-38.896889708301465,-103.21276225608491,30.965842769873742
CONCACAF vs OFC,CONCACAF,OFC,2018-07,-0.026884362119278568,-0.07143292405280315,0.02121056580375477,-38.55919570960104,-102.59908229413796,31.116787944933964
CONCACAF vs OFC,CONCACAF,OFC,2018-08,-0.026664612795691794,-0.07124313035508241,0.02144798197240187,-38.2319881617382,-102.39250779999665,31.242995651531466
CONCACAF vs OFC,CONCACAF,OFC,2018-09,-0.026452228130635313,-0.07110538916606109,0.021641951712331985,-37.91549204384509,-102.0214141209874,31.344155865921707
CONCACAF vs OFC,CONCACAF,OFC,2018-10,-0.02624736927094915,-0.07072171188730265,0.021708762559161602,-37.6099320295979,-101.76033113702997,31.569116981465285
CONCACAF vs OFC,CONCACAF,OFC,2018-11,-0.026050197363471743,-0.07058831235596083,0.02184731012237159,-37.31553249307415,-101.66071962147291,32.07122766492154
CONCACAF vs OFC,CONCACAF,OFC,2018-12,-0.025860873555041457,-0.07046990404113336,0.0220805387028343,-37.03251751489992,-101.57718912819978,32.25264700457124
CONCACAF vs OFC,CONCACAF,OFC,2019-01,-0.025679558992498238,-0.07036091508217143,0.022308049534358516,-36.7611108886807,-101.27410204308292,32.29298847012176
CONCACAF vs OFC,CONCACAF,OFC,2019-02,-0.0255064148226805,-0.0702615267965618,0.02250776854134502,-36.50153612770919,-101.17324901183945,32.3331167926766
CONCACAF vs OFC,CONCACAF,OFC,2019-03,-0.02534160219242674,-0.07016975883278036,0.022691399271518798,-36.254016471965286,-101.10233449353788,32.68667082946081
CONCACAF vs OFC,CONCACAF,OFC,2019-04,-0.02518528224857673,-0.07008354813453437,0.022806817718096357,-36.01877489540121,-100.98419416764133,32.92965251092695
CONCACAF vs OFC,CONCACAF,OFC,2019-05,-0.02503761613796899,-0.07000726634325201,0.02290508173038258,-35.79603411350819,-100.87799095696214,33.201127179299824
CONCACAF vs OFC,CONCACAF,OFC,2019-06,-0.02489876500744204,-0.06988965076060696,0.022985867410296495,-35.58601659117696,-100.7246023007211,33.38241577636184
CONCACAF vs OFC,CONCACAF,OFC,2019-07,-0.024768890003835583,-0.06971299317880963,0.02311052504726428,-35.388944550847775,-100.51689715757375,33.5600969213719
CONCACAF vs OFC,CONCACAF,OFC,2019-08,-0.024648152273988106,-0.0696014585104638,0.023224990566599893,-35.20503998094605,-100.32297188432814,33.73421514002416
CONCACAF vs OFC,CONCACAF,OFC,2019-09,-0.02453671296473832,-0.06962433874796252,0.02333707912846723,-35.03452464461618,-100.13972542358748,33.90481498320316
CONCACAF vs OFC,CONCACAF,OFC,2019-10,-0.02443461756025459,-0.0693919426565742,0.023318383922435387,-34.877455138780185,-99.95182028957967,34.05962934008122
CONCACAF vs OFC,CONCACAF,OFC,2019-11,-0.024341448894020238,-0.06918653770521459,0.02344229966562969,-34.73322834060016,-99.77234624217493,34.20289072175267
CONCACAF vs OFC,CONCACAF,OFC,2019-12,-0.02425667413684751,-0.0691009698617004,0.023687047098634204,-34.60107676824157,-99.63395106759413,34.35290090463361
CONCACAF vs OFC,CONCACAF,OFC,2020-01,-0.02417976045954935,-0.06901621506953659,0.023802426523748064,-34.48023360965816,-99.49061361409694,34.63498110437355
CONCACAF vs OFC,CONCACAF,OFC,2020-02,-0.02411017503293806,-0.06892725082168139,0.023919545843717485,-34.36993272882069,-99.15225911881224,34.93357060020042
CONCACAF vs OFC,CONCACAF,OFC,2020-03,-0.024047385027825902,-0.06907005408108766,0.02403560692648473,-34.26940867120984,-99.02893036722034,35.18928403453649
CONCACAF vs OFC,CONCACAF,OFC,2020-04,-0.02399085761502578,-0.06907187051046408,0.024150907405569983,-34.17789666856746,-98.75513234517406,35.277739569506835
CONCACAF vs OFC,CONCACAF,OFC,2020-05,-0.023940059965349945,-0.06916037933698727,0.024319177340337013,-34.094632642901544,-98.60108761670041,35.46877626853391
CONCACAF vs OFC,CONCACAF,OFC,2020-06,-0.023894459249610797,-0.06907202176054775,0.024366232661327415,-34.01885320974979,-98.90578996138208,35.457268174568696
CONCACAF vs OFC,CONCACAF,OFC,2020-07,-0.02385352263862111,-0.06861481386234165,0.024482430148595476,-33.94979568069767,-98.30373848074234,35.621676551322366
CONCACAF vs OFC,CONCACAF,OFC,2020-08,-0.023816717303193204,-0.06869443416712366,0.024587888235492173,-33.886698065150334,-98.13416404376022,35.84566874427108
CONCACAF vs OFC,CONCACAF,OFC,2020-09,-0.023783510414139477,-0.06879451311751668,0.024703484725925262,-33.82879907136352,-97.61430094923267,35.804027613470545
CONCACAF vs OFC,CONCACAF,OFC,2020-10,-0.02375336914227269,-0.06847479957740985,0.024877014027471223,-33.77533810673231,-97.27935028524914,35.8197608857304
CONCACAF vs OFC,CONCACAF,OFC,2020-11,-0.02372576065840512,-0.0685907020339502,0.024927979854289843,-33.725555277338245,-97.08858302518613,35.96849337751449
CONCACAF vs OFC,CONCACAF,OFC,2020-12,-0.023700152133349296,-0.06846977699469373,0.02491848038723567,-33.67869138676161,-97.50921801782533,35.84350484843867
CONCACAF vs OFC,CONCACAF,OFC,2021-01,-0.023676010737917794,-0.06853053161103864,0.024914114218647254,-33.63398793415793,-97.28657463744393,36.23761832404415
CONCACAF vs OFC,CONCACAF,OFC,2021-02,-0.02365280364292305,-0.06885748514695891,0.02482033896810293,-33.59068711160228,-97.3259383499376,36.36257946752056
CONCACAF vs OFC,CONCACAF,OFC,2021-03,-0.023629998019177523,-0.0688598867636581,0.025090936189402138,-33.54803180070612,-97.45501748718776,36.391342566060715
CONCACAF vs OFC,CONCACAF,OFC,2021-04,-0.02360706103749378,-0.06908879103054737,0.025409496425798792,-33.5052655685084,-97.31134546431016,36.39536306935876
CONCACAF vs OFC,CONCACAF,OFC,2021-05,-0.023583459868684282,-0.06898548125624013,0.02535061446206169,-33.46163266264414,-97.51401513221442,36.28254845682529
CONCACAF vs OFC,CONCACAF,OFC,2021-06,-0.023558661683561462,-0.06882815842320147,0.02563520723035463,-33.41637800579469,-97.71376339120162,36.18646426250041
CONCACAF vs OFC,CONCACAF,OFC,2021-07,-0.023532133652937933,-0.06875914029642582,0.025937019504234233,-33.36874718942226,-97.90663987812509,36.6645432883503
CONCACAF vs OFC,CONCACAF,OFC,2021-08,-0.023503342947626137,-0.06863719952746332,0.02608141000463266,-33.31798646679063,-97.78733730569442,37.17598616652678
CONCACAF vs OFC,CONCACAF,OFC,2021-09,-0.023471756738438446,-0.06861823095057548,0.02615150881304049,-33.26334274527626,-97.88259674572014,37.67415432331666
CONCACAF vs OFC,CONCACAF,OFC,2021-10,-0.023436842196187566,-0.06848499450820685,0.026212338547082357,-33.20406357797178,-98.26259278333345,37.8468106766149
CONCACAF vs OFC,CONCACAF,OFC,2021-11,-0.023398066491685857,-0.06850633499936723,0.026140950326422004,-33.139397154581644,-98.22709794251551,37.73454719055213
CONCACAF vs OFC,CONCACAF,OFC,2021-12,-0.02335489679574575,-0.0687071915135065,0.02607189870199291,-33.068592291614394,-98.17695891110235,37.79675701864446
CONCACAF vs OFC,CONCACAF,OFC,2022-01,-0.02330680027917996,-0.06851356653462441,0.02602088727247804,-32.990898421870966,-98.13722840498218,37.727749258232684
CONCACAF vs OFC,CONCACAF,OFC,2022-02,-0.023253244112800844,-0.06837017037519115,0.02609274444972036,-32.905565583227606,-97.54763068325155,37.60423998173511
CONCACAF vs OFC,CONCACAF,OFC,2022-03,-0.023193695467420707,-0.06824175414841287,0.026056112348166075,-32.811844406716,-97.57258922124876,37.96449452953383
CONCACAF vs OFC,CONCACAF,OFC,2022-04,-0.023127621513852434,-0.06815718315042307,0.026179712628219793,-32.708986103898354,-97.50310302000797,38.163628172549764
CONCACAF vs OFC,CONCACAF,OFC,2022-05,-0.023054489422908303,-0.06791385329287007,0.02630265008347647,-32.59624245353204,-97.17286297847008,38.15067092921767
CONCACAF vs OFC,CONCACAF,OFC,2022-06,-0.02297376636540064,-0.068027224329085,0.026422749357002128,-32.47286578752645,-96.67255914994213,38.15982491372331
CONCACAF vs OFC,CONCACAF,OFC,2022-07,-0.022884919512142318,-0.06802086346840674,0.026565647022937178,-32.33810897618484,-96.40031522346544,38.27363972043479
CONCACAF vs OFC,CONCACAF,OFC,2022-08,-0.022787416033945643,-0.06818307224043778,0.02670172440760132,-32.191225412724116,-96.31652779099181,38.27977836105242
CONCACAF vs OFC,CONCACAF,OFC,2022-09,-0.02268072310162282,-0.0681483659653328,0.026838242561637443,-32.03146899707135,-96.21928977003061,38.33413271871135
CONCACAF vs OFC,CONCACAF,OFC,2022-10,-0.02256430788598689,-0.06808807563982122,0.026975322371584013,-31.858094118927607,-96.09476875168966,38.74121949198597
CONCACAF vs OFC,CONCACAF,OFC,2022-11,-0.0224376375578501,-0.06800747550369515,0.0271657026085847,-31.6703556400864,-95.93379744625237,39.06278905970335
CONCACAF vs OFC,CONCACAF,OFC,2022-12,-0.022300179288024552,-0.06790563353494075,0.027484288743918305,-31.467508876003826,-95.73463562035148,39.27957093170829
CONCACAF vs OFC,CONCACAF,OFC,2023-01,-0.02215140024732348,-0.06778161771154596,0.02769912525792919,-31.2488095766066,-95.64940455717813,39.724118845100996
CONCACAF vs OFC,CONCACAF,OFC,2023-02,-0.021990767606559002,-0.0676716925694234,0.02783901860939934,-31.01351390631929,-95.60981118198069,39.919329560475
CONCACAF vs OFC,CONCACAF,OFC,2023-03,-0.021817748536543172,-0.06759280490203809,0.028014438415312783,-30.760878423306252,-95.54892717847135,40.115095563524775
CONCACAF vs OFC,CONCACAF,OFC,2023-04,-0.021631810208089373,-0.06741541018077642,0.028184235329570477,-30.490160057908092,-95.32563874559106,40.449982238437656
CONCACAF vs OFC,CONCACAF,OFC,2023-05,-0.021432419792009657,-0.06713345217004481,0.028350557215962753,-30.20061609024867,-94.98397722400787,40.64430928902465
CONCACAF vs OFC,CONCACAF,OFC,2023-06,-0.021219044459115963,-0.06701657822100145,0.028529424087951984,-29.891504127004914,-94.67949916209338,40.76233804197348
