month,threshold,confederation,share,share_pct
1993-10,10,UEFA,0.8,80.0
1993-11,10,AFC,0.0,0.0
1993-11,10,CAF,0.0,0.0
1993-11,10,CONCACAF,0.1,10.0
1993-11,10,CONMEBOL,0.2,20.0
1993-11,10,OFC,0.0,0.0
1993-11,10,UEFA,0.7,70.0
1993-12,10,AFC,0.0,0.0
1993-12,10,CAF,0.4,40.0
1993-12,10,CONCACAF,0.1,10.0
1993-12,10,CONMEBOL,0.3,30.0
1993-12,10,OFC,0.1,10.0
1993-12,10,UEFA,0.1,10.0
1994-01,10,AFC,0.1,10.0
1994-01,10,CAF,0.1,10.0
1994-01,10,CONCACAF,0.2,20.0
1994-01,10,CONMEBOL,0.0,0.0
1994-01,10,OFC,0.0,0.0
1994-01,10,UEFA,0.6,60.0
1994-02,10,AFC,0.1,10.0
1994-02,10,CAF,0.0,0.0
1994-02,10,CONCACAF,0.2,20.0
1994-02,10,CONMEBOL,0.0,0.0
1994-02,10,OFC,0.0,0.0
1994-02,10,UEFA,0.7,70.0
1994-03,10,AFC,0.0,0.0
1994-03,10,CAF,0.0,0.0
1994-03,10,CONCACAF,0.1,10.0
1994-03,10,CONMEBOL,0.2,20.0
1994-03,10,OFC,0.0,0.0
1994-03,10,UEFA,0.7,70.0
1994-04,10,AFC,0.0,0.0
1994-04,10,CAF,0.0,0.0
1994-04,10,CONCACAF,0.1,10.0
1994-04,10,CONMEBOL,0.1,10.0
1994-04,10,OFC,0.0,0.0
1994-04,10,UEFA,0.8,80.0
1994-05,10,AFC,0.0,0.0
1994-05,10,CAF,0.0,0.0
1994-05,10,CONCACAF,0.1,10.0
1994-05,10,CONMEBOL,0.2,20.0
1994-05,10,OFC,0.0,0.0
1994-05,10,UEFA,0.7,70.0
1994-06,10,AFC,0.0,0.0
1994-06,10,CAF,0.0,0.0
1994-06,10,CONCACAF,0.1,10.0
1994-06,10,CONMEBOL,0.2,20.0
1994-06,10,OFC,0.0,0.0
1994-06,10,UEFA,0.7,70.0
1994-07,10,AFC,0.0,0.0
1994-07,10,CAF,0.0,0.0
1994-07,10,CONCACAF,0.1,10.0
1994-07,10,CONMEBOL,0.2,20.0
1994-07,10,OFC,0.0,0.0
1994-07,10,UEFA,0.7,70.0
1994-08,10,AFC,0.0,0.0
1994-08,10,CAF,0.4,40.0
1994-08,10,CONCACAF,0.0,0.0
1994-08,10,CONMEBOL,0.0,0.0
1994-08,10,OFC,0.0,0.0
1994-08,10,UEFA,0.6,60.0
1994-09,10,AFC,0.0,0.0
1994-09,10,CAF,0.0,0.0
1994-09,10,CONCACAF,0.0,0.0
1994-09,10,CONMEBOL,0.0,0.0
1994-09,10,OFC,0.0,0.0
1994-09,10,UEFA,1.0,100.0
1994-10,10,AFC,0.0,0.0
1994-10,10,CAF,0.0,0.0
1994-10,10,CONCACAF,0.0,0.0
1994-10,10,CONMEBOL,0.0,0.0
1994-10,10,OFC,0.0,0.0
1994-10,10,UEFA,1.0,100.0
1994-11,10,AFC,0.0,0.0
1994-11,10,CAF,0.0,0.0
1994-11,10,CONCACAF,0.0,0.0
1994-11,10,CONMEBOL,0.1,10.0
1994-11,10,OFC,0.0,0.0
1994-11,10,UEFA,0.9,90.0
1994-12,10,AFC,0.0,0.0
1994-12,10,CAF,0.0,0.0
1994-12,10,CONCACAF,0.0,0.0
1994-12,10,CONMEBOL,0.2,20.0
1994-12,10,OFC,0.0,0.0
1994-12,10,UEFA,0.8,80.0
1995-01,10,AFC,0.0,0.0
1995-01,10,CAF,0.1,10.0
1995-01,10,CONCACAF,0.2,20.0
1995-01,10,CONMEBOL,0.2,20.0
1995-01,10,OFC,0.0,0.0
1995-01,10,UEFA,0.5,50.0
1995-02,10,AFC,0.0,0.0
1995-02,10,CAF,0.0,0.0
1995-02,10,CONCACAF,0.2,20.0
1995-02,10,CONMEBOL,0.2,20.0
1995-02,10,OFC,0.0,0.0
1995-02,10,UEFA,0.6,60.0
1995-03,10,AFC,0.0,0.0
1995-03,10,CAF,0.0,0.0
1995-03,10,CONCACAF,0.1,10.0
1995-03,10,CONMEBOL,0.1,10.0
1995-03,10,OFC,0.0,0.0
1995-03,10,UEFA,0.8,80.0
1995-04,10,AFC,0.0,0.0
1995-04,10,CAF,0.0,0.0
1995-04,10,CONCACAF,0.0,0.0
1995-04,10,CONMEBOL,0.0,0.0
1995-04,10,OFC,0.0,0.0
1995-04,10,UEFA,1.0,100.0
1995-05,10,AFC,0.0,0.0
1995-05,10,CAF,0.2,20.0
1995-05,10,CONCACAF,0.1,10.0
1995-05,10,CONMEBOL,0.3,30.0
1995-05,10,OFC,0.0,0.0
1995-05,10,UEFA,0.4,40.0
1995-06,10,AFC,0.0,0.0
1995-06,10,CAF,0.0,0.0
1995-06,10,CONCACAF,0.1,10.0
1995-06,10,CONMEBOL,0.2,20.0
1995-06,10,OFC,0.0,0.0
1995-06,10,UEFA,0.7,70.0
1995-07,10,AFC,0.1,10.0
1995-07,10,CAF,0.1,10.0
1995-07,10,CONCACAF,0.2,20.0
1995-07,10,CONMEBOL,0.4,40.0
1995-07,10,OFC,0.0,0.0
1995-07,10,UEFA,0.2,20.0
1995-08,10,AFC,0.0,0.0
1995-08,10,CAF,0.0,0.0
1995-08,10,CONCACAF,0.0,0.0
1995-08,10,CONMEBOL,0.1,10.0
1995-08,10,OFC,0.1,10.0
1995-08,10,UEFA,0.8,80.0
1995-09,10,AFC,0.0,0.0
1995-09,10,CAF,0.0,0.0
1995-09,10,CONCACAF,0.1,10.0
1995-09,10,CONMEBOL,0.1,10.0
1995-09,10,OFC,0.0,0.0
1995-09,10,UEFA,0.8,80.0
1995-10,10,AFC,0.0,0.0
1995-10,10,CAF,0.0,0.0
1995-10,10,CONCACAF,0.0,0.0
1995-10,10,CONMEBOL,0.2,20.0
1995-10,10,OFC,0.0,0.0
1995-10,10,UEFA,0.8,80.0
1995-11,10,AFC,0.0,0.0
1995-11,10,CAF,0.0,0.0
1995-11,10,CONCACAF,0.0,0.0
1995-11,10,CONMEBOL,0.1,10.0
1995-11,10,OFC,0.0,0.0
1995-11,10,UEFA,0.9,90.0
1995-12,10,AFC,0.0,0.0
1995-12,10,CAF,0.1,10.0
1995-12,10,CONCACAF,0.1,10.0
1995-12,10,CONMEBOL,0.3,30.0
1995-12,10,OFC,0.0,0.0
1995-12,10,UEFA,0.5,50.0
1996-01,10,AFC,0.1,10.0
1996-01,10,CAF,0.6,60.0
1996-01,10,CONCACAF,0.2,20.0
1996-01,10,CONMEBOL,0.1,10.0
1996-01,10,OFC,0.0,0.0
1996-01,10,UEFA,0.0,0.0
1996-02,10,AFC,0.0,0.0
1996-02,10,CAF,0.1,10.0
1996-02,10,CONCACAF,0.1,10.0
1996-02,10,CONMEBOL,0.0,0.0
1996-02,10,OFC,0.0,0.0
1996-02,10,UEFA,0.8,80.0
1996-03,10,AFC,0.0,0.0
1996-03,10,CAF,0.0,0.0
1996-03,10,CONCACAF,0.1,10.0
1996-03,10,CONMEBOL,0.1,10.0
1996-03,10,OFC,0.0,0.0
1996-03,10,UEFA,0.8,80.0
1996-04,10,AFC,0.0,0.0
1996-04,10,CAF,0.0,0.0
1996-04,10,CONCACAF,0.1,10.0
1996-04,10,CONMEBOL,0.2,20.0
1996-04,10,OFC,0.0,0.0
1996-04,10,UEFA,0.7,70.0
1996-05,10,AFC,0.0,0.0
1996-05,10,CAF,0.0,0.0
1996-05,10,CONCACAF,0.1,10.0
1996-05,10,CONMEBOL,0.0,0.0
1996-05,10,OFC,0.1,10.0
1996-05,10,UEFA,0.8,80.0
1996-06,10,AFC,0.0,0.0
1996-06,10,CAF,0.0,0.0
1996-06,10,CONCACAF,0.1,10.0
1996-06,10,CONMEBOL,0.0,0.0
1996-06,10,OFC,0.0,0.0
1996-06,10,UEFA,0.9,90.0
1996-07,10,AFC,0.1,10.0
1996-07,10,CAF,0.0,0.0
1996-07,10,CONCACAF,0.3,30.0
1996-07,10,CONMEBOL,0.6,60.0
1996-07,10,OFC,0.0,0.0
1996-07,10,UEFA,0.0,0.0
1996-08,10,AFC,0.0,0.0
1996-08,10,CAF,0.0,0.0
1996-08,10,CONCACAF,0.1,10.0
1996-08,10,CONMEBOL,0.2,20.0
1996-08,10,OFC,0.0,0.0
1996-08,10,UEFA,0.7,70.0
1996-09,10,AFC,0.0,0.0
1996-09,10,CAF,0.0,0.0
1996-09,10,CONCACAF,0.1,10.0
1996-09,10,CONMEBOL,0.2,20.0
1996-09,10,OFC,0.0,0.0
1996-09,10,UEFA,0.7,70.0
1996-10,10,AFC,0.0,0.0
1996-10,10,CAF,0.0,0.0
1996-10,10,CONCACAF,0.1,10.0
1996-10,10,CONMEBOL,0.1,10.0
1996-10,10,OFC,0.0,0.0
1996-10,10,UEFA,0.8,80.0
1996-11,10,AFC,0.0,0.0
1996-11,10,CAF,0.0,0.0
1996-11,10,CONCACAF,0.1,10.0
1996-11,10,CONMEBOL,0.1,10.0
1996-11,10,OFC,0.0,0.0
1996-11,10,UEFA,0.8,80.0
1996-12,10,AFC,0.0,0.0
1996-12,10,CAF,0.0,0.0
1996-12,10,CONCACAF,0.1,10.0
1996-12,10,CONMEBOL,0.2,20.0
1996-12,10,OFC,0.0,0.0
1996-12,10,UEFA,0.7,70.0
1997-01,10,AFC,0.0,0.0
1997-01,10,CAF,0.1,10.0
1997-01,10,CONCACAF,0.1,10.0
1997-01,10,CONMEBOL,0.3,30.0
1997-01,10,OFC,0.1,10.0
1997-01,10,UEFA,0.4,40.0
1997-02,10,AFC,0.0,0.0
1997-02,10,CAF,0.0,0.0
1997-02,10,CONCACAF,0.1,10.0
1997-02,10,CONMEBOL,0.2,20.0
1997-02,10,OFC,0.0,0.0
1997-02,10,UEFA,0.7,70.0
1997-03,10,AFC,0.0,0.0
1997-03,10,CAF,0.0,0.0
1997-03,10,CONCACAF,0.0,0.0
1997-03,10,CONMEBOL,0.0,0.0
1997-03,10,OFC,0.1,10.0
1997-03,10,UEFA,0.9,90.0
1997-04,10,AFC,0.0,0.0
1997-04,10,CAF,0.0,0.0
1997-04,10,CONCACAF,0.0,0.0
1997-04,10,CONMEBOL,0.2,20.0
1997-04,10,OFC,0.1,10.0
1997-04,10,UEFA,0.7,70.0
1997-05,10,AFC,0.3,30.0
1997-05,10,CAF,0.2,20.0
1997-05,10,CONCACAF,0.0,0.0
1997-05,10,CONMEBOL,0.1,10.0
1997-05,10,OFC,0.0,0.0
1997-05,10,UEFA,0.4,40.0
1997-06,10,AFC,0.0,0.0
1997-06,10,CAF,0.0,0.0
1997-06,10,CONCACAF,0.0,0.0
1997-06,10,CONMEBOL,0.1,10.0
1997-06,10,OFC,0.1,10.0
1997-06,10,UEFA,0.8,80.0
1997-07,10,AFC,0.0,0.0
1997-07,10,CAF,0.1,10.0
1997-07,10,CONCACAF,0.1,10.0
1997-07,10,CONMEBOL,0.6,60.0
1997-07,10,OFC,0.1,10.0
1997-07,10,UEFA,0.1,10.0
1997-08,10,AFC,0.0,0.0
1997-08,10,CAF,0.0,0.0
1997-08,10,CONCACAF,0.0,0.0
1997-08,10,CONMEBOL,0.1,10.0
1997-08,10,OFC,0.0,0.0
1997-08,10,UEFA,0.9,90.0
1997-09,10,AFC,0.0,0.0
1997-09,10,CAF,0.0,0.0
1997-09,10,CONCACAF,0.0,0.0
1997-09,10,CONMEBOL,0.2,20.0
1997-09,10,OFC,0.0,0.0
1997-09,10,UEFA,0.8,80.0
1997-10,10,AFC,0.0,0.0
1997-10,10,CAF,0.0,0.0
1997-10,10,CONCACAF,0.0,0.0
1997-10,10,CONMEBOL,0.1,10.0
1997-10,10,OFC,0.0,0.0
1997-10,10,UEFA,0.9,90.0
1997-11,10,AFC,0.0,0.0
1997-11,10,CAF,0.0,0.0
1997-11,10,CONCACAF,0.0,0.0
1997-11,10,CONMEBOL,0.1,10.0
1997-11,10,OFC,0.1,10.0
1997-11,10,UEFA,0.8,80.0
1997-12,10,AFC,0.1,10.0
1997-12,10,CAF,0.2,20.0
1997-12,10,CONCACAF,0.1,10.0
1997-12,10,CONMEBOL,0.2,20.0
1997-12,10,OFC,0.1,10.0
1997-12,10,UEFA,0.3,30.0
1998-01,10,AFC,0.1,10.0
1998-01,10,CAF,0.2,20.0
1998-01,10,CONCACAF,0.1,10.0
1998-01,10,CONMEBOL,0.1,10.0
1998-01,10,OFC,0.0,0.0
1998-01,10,UEFA,0.5,50.0
1998-02,10,AFC,0.0,0.0
1998-02,10,CAF,0.0,0.0
1998-02,10,CONCACAF,0.1,10.0
1998-02,10,CONMEBOL,0.2,20.0
1998-02,10,OFC,0.1,10.0
1998-02,10,UEFA,0.6,60.0
1998-03,10,AFC,0.0,0.0
1998-03,10,CAF,0.0,0.0
1998-03,10,CONCACAF,0.1,10.0
1998-03,10,CONMEBOL,0.2,20.0
1998-03,10,OFC,0.0,0.0
1998-03,10,UEFA,0.7,70.0
1998-04,10,AFC,0.0,0.0
1998-04,10,CAF,0.0,0.0
1998-04,10,CONCACAF,0.1,10.0
1998-04,10,CONMEBOL,0.2,20.0
1998-04,10,OFC,0.0,0.0
1998-04,10,UEFA,0.7,70.0
1998-05,10,AFC,0.0,0.0
1998-05,10,CAF,0.0,0.0
1998-05,10,CONCACAF,0.1,10.0
1998-05,10,CONMEBOL,0.1,10.0
1998-05,10,OFC,0.0,0.0
1998-05,10,UEFA,0.8,80.0
1998-06,10,AFC,0.0,0.0
1998-06,10,CAF,0.0,0.0
1998-06,10,CONCACAF,0.0,0.0
1998-06,10,CONMEBOL,0.2,20.0
1998-06,10,OFC,0.0,0.0
1998-06,10,UEFA,0.8,80.0
1998-07,10,AFC,0.0,0.0
1998-07,10,CAF,0.0,0.0
1998-07,10,CONCACAF,0.1,10.0
1998-07,10,CONMEBOL,0.2,20.0
1998-07,10,OFC,0.0,0.0
1998-07,10,UEFA,0.7,70.0
1998-08,10,AFC,0.0,0.0
1998-08,10,CAF,0.0,0.0
1998-08,10,CONCACAF,0.0,0.0
1998-08,10,CONMEBOL,0.0,0.0
1998-08,10,OFC,0.0,0.0
1998-08,10,UEFA,1.0,100.0
1998-09,10,AFC,0.0,0.0
1998-09,10,CAF,0.0,0.0
1998-09,10,CONCACAF,0.0,0.0
1998-09,10,CONMEBOL,0.1,10.0
1998-09,10,OFC,0.0,0.0
1998-09,10,UEFA,0.9,90.0
1998-10,10,AFC,0.0,0.0
1998-10,10,CAF,0.0,0.0
1998-10,10,CONCACAF,0.0,0.0
1998-10,10,CONMEBOL,0.1,10.0
1998-10,10,OFC,0.0,0.0
1998-10,10,UEFA,0.9,90.0
1998-11,10,AFC,0.0,0.0
1998-11,10,CAF,0.0,0.0
1998-11,10,CONCACAF,0.1,10.0
1998-11,10,CONMEBOL,0.1,10.0
1998-11,10,OFC,0.0,0.0
1998-11,10,UEFA,0.8,80.0
1998-12,10,AFC,0.4,40.0
1998-12,10,CAF,0.3,30.0
1998-12,10,CONCACAF,0.0,0.0
1998-12,10,CONMEBOL,0.1,10.0
1998-12,10,OFC,0.0,0.0
1998-12,10,UEFA,0.2,20.0
1999-01,10,AFC,0.0,0.0
1999-01,10,CAF,0.5,50.0
1999-01,10,CONCACAF,0.1,10.0
1999-01,10,CONMEBOL,0.1,10.0
1999-01,10,OFC,0.0,0.0
1999-01,10,UEFA,0.3,30.0
1999-02,10,AFC,0.0,0.0
1999-02,10,CAF,0.0,0.0
1999-02,10,CONCACAF,0.1,10.0
1999-02,10,CONMEBOL,0.1,10.0
1999-02,10,OFC,0.0,0.0
1999-02,10,UEFA,0.8,80.0
1999-03,10,AFC,0.0,0.0
1999-03,10,CAF,0.0,0.0
1999-03,10,CONCACAF,0.1,10.0
1999-03,10,CONMEBOL,0.2,20.0
1999-03,10,OFC,0.0,0.0
1999-03,10,UEFA,0.7,70.0
1999-04,10,AFC,0.0,0.0
1999-04,10,CAF,0.0,0.0
1999-04,10,CONCACAF,0.1,10.0
1999-04,10,CONMEBOL,0.0,0.0
1999-04,10,OFC,0.0,0.0
1999-04,10,UEFA,0.9,90.0
1999-05,10,AFC,0.0,0.0
1999-05,10,CAF,0.1,10.0
1999-05,10,CONCACAF,0.1,10.0
1999-05,10,CONMEBOL,0.2,20.0
1999-05,10,OFC,0.0,0.0
1999-05,10,UEFA,0.6,60.0
1999-06,10,AFC,0.0,0.0
1999-06,10,CAF,0.0,0.0
1999-06,10,CONCACAF,0.1,10.0
1999-06,10,CONMEBOL,0.2,20.0
1999-06,10,OFC,0.0,0.0
1999-06,10,UEFA,0.7,70.0
1999-07,10,AFC,0.1,10.0
1999-07,10,CAF,0.0,0.0
1999-07,10,CONCACAF,0.3,30.0
1999-07,10,CONMEBOL,0.5,50.0
1999-07,10,OFC,0.0,0.0
1999-07,10,UEFA,0.1,10.0
1999-08,10,AFC,0.0,0.0
1999-08,10,CAF,0.0,0.0
1999-08,10,CONCACAF,0.1,10.0
1999-08,10,CONMEBOL,0.1,10.0
1999-08,10,OFC,0.0,0.0
1999-08,10,UEFA,0.8,80.0
1999-09,10,AFC,0.0,0.0
1999-09,10,CAF,0.0,0.0
1999-09,10,CONCACAF,0.0,0.0
1999-09,10,CONMEBOL,0.2,20.0
1999-09,10,OFC,0.0,0.0
1999-09,10,UEFA,0.8,80.0
1999-10,10,AFC,0.0,0.0
1999-10,10,CAF,0.0,0.0
1999-10,10,CONCACAF,0.0,0.0
1999-10,10,CONMEBOL,0.2,20.0
1999-10,10,OFC,0.0,0.0
1999-10,10,UEFA,0.8,80.0
1999-11,10,AFC,0.0,0.0
1999-11,10,CAF,0.0,0.0
1999-11,10,CONCACAF,0.0,0.0
1999-11,10,CONMEBOL,0.2,20.0
1999-11,10,OFC,0.0,0.0
1999-11,10,UEFA,0.8,80.0
1999-12,10,AFC,0.0,0.0
1999-12,10,CAF,0.5,50.0
1999-12,10,CONCACAF,0.2,20.0
1999-12,10,CONMEBOL,0.1,10.0
1999-12,10,OFC,0.0,0.0
1999-12,10,UEFA,0.2,20.0
2000-01,10,AFC,0.3,30.0
2000-01,10,CAF,0.2,20.0
2000-01,10,CONCACAF,0.2,20.0
2000-01,10,CONMEBOL,0.0,0.0
2000-01,10,OFC,0.0,0.0
2000-01,10,UEFA,0.3,30.0
2000-02,10,AFC,0.0,0.0
2000-02,10,CAF,0.0,0.0
2000-02,10,CONCACAF,0.0,0.0
2000-02,10,CONMEBOL,0.2,20.0
2000-02,10,OFC,0.0,0.0
2000-02,10,UEFA,0.8,80.0
2000-03,10,AFC,0.0,0.0
2000-03,10,CAF,0.0,0.0
2000-03,10,CONCACAF,0.0,0.0
2000-03,10,CONMEBOL,0.2,20.0
2000-03,10,OFC,0.0,0.0
2000-03,10,UEFA,0.8,80.0
2000-04,10,AFC,0.0,0.0
2000-04,10,CAF,0.0,0.0
2000-04,10,CONCACAF,0.0,0.0
2000-04,10,CONMEBOL,0.2,20.0
2000-04,10,OFC,0.0,0.0
2000-04,10,UEFA,0.8,80.0
2000-05,10,AFC,0.1,10.0
2000-05,10,CAF,0.0,0.0
2000-05,10,CONCACAF,0.1,10.0
2000-05,10,CONMEBOL,0.1,10.0
2000-05,10,OFC,0.0,0.0
2000-05,10,UEFA,0.7,70.0
2000-06,10,AFC,0.0,0.0
2000-06,10,CAF,0.0,0.0
2000-06,10,CONCACAF,0.0,0.0
2000-06,10,CONMEBOL,0.2,20.0
2000-06,10,OFC,0.0,0.0
2000-06,10,UEFA,0.8,80.0
2000-07,10,AFC,0.1,10.0
2000-07,10,CAF,0.1,10.0
2000-07,10,CONCACAF,0.3,30.0
2000-07,10,CONMEBOL,0.3,30.0
2000-07,10,OFC,0.0,0.0
2000-07,10,UEFA,0.2,20.0
2000-08,10,AFC,0.0,0.0
2000-08,10,CAF,0.0,0.0
2000-08,10,CONCACAF,0.1,10.0
2000-08,10,CONMEBOL,0.2,20.0
2000-08,10,OFC,0.0,0.0
2000-08,10,UEFA,0.7,70.0
2000-09,10,AFC,0.0,0.0
2000-09,10,CAF,0.0,0.0
2000-09,10,CONCACAF,0.0,0.0
2000-09,10,CONMEBOL,0.2,20.0
2000-09,10,OFC,0.0,0.0
2000-09,10,UEFA,0.8,80.0
2000-10,10,AFC,0.0,0.0
2000-10,10,CAF,0.0,0.0
2000-10,10,CONCACAF,0.0,0.0
2000-10,10,CONMEBOL,0.3,30.0
2000-10,10,OFC,0.0,0.0
2000-10,10,UEFA,0.7,70.0
2000-11,10,AFC,0.0,0.0
2000-11,10,CAF,0.0,0.0
2000-11,10,CONCACAF,0.0,0.0
2000-11,10,CONMEBOL,0.3,30.0
2000-11,10,OFC,0.1,10.0
2000-11,10,UEFA,0.6,60.0
2000-12,10,AFC,0.2,20.0
2000-12,10,CAF,0.3,30.0
2000-12,10,CONCACAF,0.1,10.0
2000-12,10,CONMEBOL,0.1,10.0
2000-12,10,OFC,0.0,0.0
2000-12,10,UEFA,0.3,30.0
2001-01,10,AFC,0.3,30.0
2001-01,10,CAF,0.1,10.0
2001-01,10,CONCACAF,0.2,20.0
2001-01,10,CONMEBOL,0.1,10.0
2001-01,10,OFC,0.0,0.0
2001-01,10,UEFA,0.3,30.0
2001-02,10,AFC,0.0,0.0
2001-02,10,CAF,0.0,0.0
2001-02,10,CONCACAF,0.1,10.0
2001-02,10,CONMEBOL,0.1,10.0
2001-02,10,OFC,0.0,0.0
2001-02,10,UEFA,0.8,80.0
2001-03,10,AFC,0.0,0.0
2001-03,10,CAF,0.0,0.0
2001-03,10,CONCACAF,0.0,0.0
2001-03,10,CONMEBOL,0.3,30.0
2001-03,10,OFC,0.0,0.0
2001-03,10,UEFA,0.7,70.0
2001-04,10,AFC,0.1,10.0
2001-04,10,CAF,0.0,0.0
2001-04,10,CONCACAF,0.0,0.0
2001-04,10,CONMEBOL,0.3,30.0
2001-04,10,OFC,0.0,0.0
2001-04,10,UEFA,0.6,60.0
2001-05,10,AFC,0.2,20.0
2001-05,10,CAF,0.2,20.0
2001-05,10,CONCACAF,0.0,0.0
2001-05,10,CONMEBOL,0.1,10.0
2001-05,10,OFC,0.1,10.0
2001-05,10,UEFA,0.4,40.0
2001-06,10,AFC,0.0,0.0
2001-06,10,CAF,0.0,0.0
2001-06,10,CONCACAF,0.0,0.0
2001-06,10,CONMEBOL,0.3,30.0
2001-06,10,OFC,0.1,10.0
2001-06,10,UEFA,0.6,60.0
2001-07,10,AFC,0.2,20.0
2001-07,10,CAF,0.1,10.0
2001-07,10,CONCACAF,0.4,40.0
2001-07,10,CONMEBOL,0.2,20.0
2001-07,10,OFC,0.0,0.0
2001-07,10,UEFA,0.1,10.0
2001-08,10,AFC,0.1,10.0
2001-08,10,CAF,0.0,0.0
2001-08,10,CONCACAF,0.1,10.0
2001-08,10,CONMEBOL,0.1,10.0
2001-08,10,OFC,0.1,10.0
2001-08,10,UEFA,0.6,60.0
2001-09,10,AFC,0.0,0.0
2001-09,10,CAF,0.0,0.0
2001-09,10,CONCACAF,0.0,0.0
2001-09,10,CONMEBOL,0.1,10.0
2001-09,10,OFC,0.0,0.0
2001-09,10,UEFA,0.9,90.0
2001-10,10,AFC,0.0,0.0
2001-10,10,CAF,0.0,0.0
2001-10,10,CONCACAF,0.0,0.0
2001-10,10,CONMEBOL,0.1,10.0
2001-10,10,OFC,0.0,0.0
2001-10,10,UEFA,0.9,90.0
2001-11,10,AFC,0.0,0.0
2001-11,10,CAF,0.0,0.0
2001-11,10,CONCACAF,0.1,10.0
2001-11,10,CONMEBOL,0.1,10.0
2001-11,10,OFC,0.1,10.0
2001-11,10,UEFA,0.7,70.0
2001-12,10,AFC,0.3,30.0
2001-12,10,CAF,0.6,60.0
2001-12,10,CONCACAF,0.1,10.0
2001-12,10,CONMEBOL,0.0,0.0
2001-12,10,OFC,0.0,0.0
2001-12,10,UEFA,0.0,0.0
2002-01,10,AFC,0.2,20.0
2002-01,10,CAF,0.2,20.0
2002-01,10,CONCACAF,0.3,30.0
2002-01,10,CONMEBOL,0.2,20.0
2002-01,10,OFC,0.0,0.0
2002-01,10,UEFA,0.1,10.0
2002-02,10,AFC,0.0,0.0
2002-02,10,CAF,0.1,10.0
2002-02,10,CONCACAF,0.0,0.0
2002-02,10,CONMEBOL,0.1,10.0
2002-02,10,OFC,0.0,0.0
2002-02,10,UEFA,0.8,80.0
2002-03,10,AFC,0.1,10.0
2002-03,10,CAF,0.1,10.0
2002-03,10,CONCACAF,0.0,0.0
2002-03,10,CONMEBOL,0.1,10.0
2002-03,10,OFC,0.0,0.0
2002-03,10,UEFA,0.7,70.0
2002-04,10,AFC,0.1,10.0
2002-04,10,CAF,0.1,10.0
2002-04,10,CONCACAF,0.0,0.0
2002-04,10,CONMEBOL,0.1,10.0
2002-04,10,OFC,0.0,0.0
2002-04,10,UEFA,0.7,70.0
2002-05,10,AFC,0.0,0.0
2002-05,10,CAF,0.2,20.0
2002-05,10,CONCACAF,0.1,10.0
2002-05,10,CONMEBOL,0.1,10.0
2002-05,10,OFC,0.0,0.0
2002-05,10,UEFA,0.6,60.0
2002-06,10,AFC,0.0,0.0
2002-06,10,CAF,0.0,0.0
2002-06,10,CONCACAF,0.0,0.0
2002-06,10,CONMEBOL,0.2,20.0
2002-06,10,OFC,0.0,0.0
2002-06,10,UEFA,0.8,80.0
2002-07,10,AFC,0.1,10.0
2002-07,10,CAF,0.3,30.0
2002-07,10,CONCACAF,0.1,10.0
2002-07,10,CONMEBOL,0.0,0.0
2002-07,10,OFC,0.4,40.0
2002-07,10,UEFA,0.1,10.0
2002-08,10,AFC,0.0,0.0
2002-08,10,CAF,0.0,0.0
2002-08,10,CONCACAF,0.0,0.0
2002-08,10,CONMEBOL,0.1,10.0
2002-08,10,OFC,0.0,0.0
2002-08,10,UEFA,0.9,90.0
2002-09,10,AFC,0.0,0.0
2002-09,10,CAF,0.1,10.0
2002-09,10,CONCACAF,0.0,0.0
2002-09,10,CONMEBOL,0.0,0.0
2002-09,10,OFC,0.0,0.0
2002-09,10,UEFA,0.9,90.0
2002-10,10,AFC,0.0,0.0
2002-10,10,CAF,0.1,10.0
2002-10,10,CONCACAF,0.0,0.0
2002-10,10,CONMEBOL,0.0,0.0
2002-10,10,OFC,0.0,0.0
2002-10,10,UEFA,0.9,90.0
2002-11,10,AFC,0.0,0.0
2002-11,10,CAF,0.0,0.0
2002-11,10,CONCACAF,0.1,10.0
2002-11,10,CONMEBOL,0.2,20.0
2002-11,10,OFC,0.0,0.0
2002-11,10,UEFA,0.7,70.0
2002-12,10,AFC,0.3,30.0
2002-12,10,CAF,0.4,40.0
2002-12,10,CONCACAF,0.2,20.0
2002-12,10,CONMEBOL,0.1,10.0
2002-12,10,OFC,0.0,0.0
2002-12,10,UEFA,0.0,0.0
2003-01,10,AFC,0.0,0.0
2003-01,10,CAF,0.1,10.0
2003-01,10,CONCACAF,0.5,50.0
2003-01,10,CONMEBOL,0.1,10.0
2003-01,10,OFC,0.0,0.0
2003-01,10,UEFA,0.3,30.0
2003-02,10,AFC,0.0,0.0
2003-02,10,CAF,0.0,0.0
2003-02,10,CONCACAF,0.0,0.0
2003-02,10,CONMEBOL,0.2,20.0
2003-02,10,OFC,0.1,10.0
2003-02,10,UEFA,0.7,70.0
2003-03,10,AFC,0.0,0.0
2003-03,10,CAF,0.0,0.0
2003-03,10,CONCACAF,0.1,10.0
2003-03,10,CONMEBOL,0.1,10.0
2003-03,10,OFC,0.0,0.0
2003-03,10,UEFA,0.8,80.0
2003-04,10,AFC,0.0,0.0
2003-04,10,CAF,0.0,0.0
2003-04,10,CONCACAF,0.0,0.0
2003-04,10,CONMEBOL,0.2,20.0
2003-04,10,OFC,0.0,0.0
2003-04,10,UEFA,0.8,80.0
2003-05,10,AFC,0.2,20.0
2003-05,10,CAF,0.3,30.0
