confederation,month,log_mean,log_p5,log_p95,elo_mean,elo_p5,elo_p95
CAF,1997-12,7.274881138145003,7.245144245000496,7.304183863368516,1443.8755929861716,1401.2840096125078,1486.506274427596
CAF,1998-01,7.275011735928743,7.245278364009785,7.304354556748204,1444.0641452920534,1401.4719610378959,1486.7600328684766
CAF,1998-02,7.275145979113396,7.245422304857993,7.304471921928955,1444.2579914267956,1401.673704619701,1486.9345369704824
CAF,1998-03,7.275283601582143,7.245572156219451,7.304526664853371,1444.45674887827,1401.8837630828764,1487.0159390831247
CAF,1998-04,7.275424337218168,7.245752427594664,7.304620532551974,1444.660034923546,1402.1365053674158,1487.155529327829
CAF,1998-05,7.275567919904656,7.245972529328629,7.304783882783973,1444.8674666188786,1402.445152093402,1487.3984762318016
CAF,1998-06,7.27571408352479,7.246159730057916,7.304949263183847,1445.078660791115,1402.7077154770027,1487.644482991981
CAF,1998-07,7.2758625619617545,7.2462712608608495,7.305155086568436,1445.2932340305344,1402.8641693534983,1487.950705294564
CAF,1998-08,7.276013089098731,7.246445405440315,7.305341936380334,1445.5108026851224,1403.1084918724844,1488.2287549335933
CAF,1998-09,7.276165398818907,7.246577829093059,7.3055376102471135,1445.730982856269,1403.2943087733065,1488.5199907515596
CAF,1998-10,7.276319225005463,7.246712852614221,7.305729934174944,1445.9533903959057,1403.4837992351331,1488.8062960403686
CAF,1998-11,7.276474301541586,7.246862959805962,7.305883461981133,1446.17764090508,1403.6944880607457,1489.034886681813
CAF,1998-12,7.276630362310456,7.247039604473673,7.305985098962232,1446.403349733964,1403.9424651063418,1489.1862359279696
CAF,1999-01,7.276787179803579,7.247218471786332,7.306149317402647,1446.6301878709876,1404.193606979072,1489.4308080775752
CAF,1999-02,7.276944680945726,7.2473825069509745,7.306323733115842,1446.8580496958446,1404.4239630136444,1489.6906106369408
CAF,1999-03,7.277102831269993,7.247598357297048,7.306498879303589,1447.086885469696,1404.7271411825843,1489.9515469390376
CAF,1999-04,7.2772615963094704,7.247748032844348,7.306674720477267,1447.3166454670586,1404.9374101688848,1490.2135646705528
CAF,1999-05,7.277420941597253,7.247902017088935,7.3068512067223015,1447.5472799733386,1405.1537650920336,1490.4765899800675
CAF,1999-06,7.277580832666434,7.2480767417836836,7.307061267299405,1447.7787392824257,1405.399301606902,1490.789713076108
CAF,1999-07,7.2777412350501045,7.248253499852729,7.307249477118532,1448.0109736943418,1405.6477391798412,1491.0703208085195
CAF,1999-08,7.277902114281358,7.248444069273532,7.307415258570342,1448.2439335129577,1405.915638183903,1491.3175330229153
CAF,1999-09,7.278063435893289,7.248645454348518,7.307562604124468,1448.4775690437625,1406.1987971186888,1491.5372882389927
CAF,1999-10,7.278225165418989,7.248853706489702,7.3077411311652645,1448.7118305916931,1406.4916715212266,1491.803591730231
CAF,1999-11,7.278387268391549,7.249075570263645,7.307898377416806,1448.9466684590284,1406.803755723847,1492.0381907140516
CAF,1999-12,7.278549710344067,7.249266367774637,7.308098248593278,1449.1820329433376,1407.0721959738348,1492.3364359281632
CAF,2000-01,7.2787124568096315,7.249435456197221,7.308280005347891,1449.4178743354882,1407.310135690496,1492.6077028069833
CAF,2000-02,7.278875473321337,7.249597622418551,7.308428387819112,1449.6541429177187,1407.5383726020045,1492.8291960768372
CAF,2000-03,7.279038725412276,7.249760453330076,7.308571307608133,1449.890788961768,1407.767582066543,1493.0425661399145
CAF,2000-04,7.279202178615541,7.249924351812946,7.3087007794318275,1450.127762727058,1407.9983316834498,1493.2358856034057
CAF,2000-05,7.279365798464227,7.250124107568699,7.308830483463123,1450.36501445895,1408.2796155782055,1493.429576889835
CAF,2000-06,7.279529550491425,7.250352369425755,7.308990082713717,1450.6024943870493,1408.6011091999771,1493.6679462499476
CAF,2000-07,7.279693400230228,7.2505253235233065,7.309126894165806,1450.8401527235694,1408.8447535375144,1493.8723115149216
CAF,2000-08,7.27985731321373,7.2506764779998765,7.309256596718507,1451.0779396617672,1409.057722566459,1494.0660829162339
CAF,2000-09,7.280021254975023,7.25082849031076,7.309406107365992,1451.3158053744262,1409.2719328440546,1494.2894781726632
CAF,2000-10,7.2801851910472,7.250989810448699,7.309557185959174,1451.5537000124016,1409.4992951045037,1494.515250353255
CAF,2000-11,7.280349086963354,7.251149035390432,7.309669659606213,1451.7915737032342,1409.7237404226073,1494.6833538151357
CAF,2000-12,7.280512908256579,7.251289554060348,7.309809153376037,1452.029376549814,1409.9218468368445,1494.891867890894
CAF,2001-01,7.280676620459966,7.2514546651751886,7.3099584819060075,1452.2670586291065,1410.154659832461,1495.1151151190513
CAF,2001-02,7.28084018910661,7.251631053856601,7.310109586616132,1452.504569990944,1410.403417134668,1495.341051775158
CAF,2001-03,7.281003579729602,7.25180792271146,7.310262379966536,1452.7418606568724,1410.6528956533866,1495.5695481335624
CAF,2001-04,7.281166757862035,7.251986620627163,7.3104146075066465,1452.978880619057,1410.9049988415375,1495.7972322086384
CAF,2001-05,7.281329689037003,7.252190878157803,7.310567201570784,1453.2155798392557,1411.193216272112,1496.0254988227261
CAF,2001-06,7.2814923387876,7.252357955028266,7.310721250463283,1453.4519082478448,1411.4290137007722,1496.255977118962
CAF,2001-07,7.281654672646915,7.252513033016779,7.310876668069519,1453.6878157429082,1411.647912233431,1496.4885392458593
CAF,2001-08,7.281816656148045,7.252656431134374,7.31103336827487,1453.9232521893914,1411.8503544015766,1496.723057280607
CAF,2001-09,7.281978254824081,7.252788214070034,7.311191264964713,1454.1581674183083,1412.0364244498044,1496.9594032273092
CAF,2001-10,7.2821394342081165,7.2529076809033395,7.311350272024422,1454.3925112260133,1412.20512604665,1497.1974490153282
CAF,2001-11,7.282300159833243,7.253071211600688,7.311510303339376,1454.6262333735365,1412.4360838348643,1497.437066497755
CAF,2001-12,7.282460397232557,7.253213888321873,7.31167110081125,1454.859283585975,1412.6376199636693,1497.677869871094
CAF,2002-01,7.2826201119391465,7.2533889338704665,7.31181161894646,1455.0916115519456,1412.8849175507492,1497.8883355765317
CAF,2002-02,7.282779269486107,7.253554211934058,7.311940901517189,1455.3231669231031,1413.1184558086459,1498.0819990611578
CAF,2002-03,7.282937835406533,7.25369341115881,7.3120704593301,1455.5538993137163,1413.315174442527,1498.2761000740563
CAF,2002-04,7.283095775233514,7.253831863675331,7.3122002503229915,1455.783758300301,1413.5108649835329,1498.4705757529534
CAF,2002-05,7.283253054500145,7.253970084502398,7.312330232433668,1456.0126934213274,1413.7062551124689,1498.6653632026832
CAF,2002-06,7.283409638739521,7.254127373857413,7.312458134220085,1456.240654176973,1413.9286335459267,1498.8570573644834
CAF,2002-07,7.28356549348473,7.254285895669783,7.312609906942519,1456.4675900289467,1414.1527898420272,1499.0845598625724
CAF,2002-08,7.283720584268867,7.254444868961507,7.312794670610783,1456.693450400374,1414.3776202378845,1499.3615613187835
CAF,2002-09,7.283874876625027,7.254603542169351,7.3129680164202755,1456.9181846757406,1414.6020618812133,1499.6214917647117
CAF,2002-10,7.284028336086299,7.254762312663886,7.313168439142062,1457.1417422008972,1414.8266767787507,1499.9220801054348
CAF,2002-11,7.284180928185782,7.254920166704446,7.313343091673828,1457.3640722831315,1415.05003052181,1500.1840681685644
CAF,2002-12,7.284332618456562,7.255077235745092,7.313469578390007,1457.5851241912976,1415.2723085548896,1500.3738336891515
CAF,2003-01,7.284483372431735,7.25521883248037,7.3136579975669,1457.8048471560053,1415.472720667126,1500.6565595109132
CAF,2003-02,7.284633155644395,7.255387357533418,7.31384719554715,1458.0231903698786,1415.7112833932572,1500.9405074158933
CAF,2003-03,7.284781933627634,7.2555467202564765,7.3139804579045204,1458.240102987871,1415.93691304132,1501.1405396157568
CAF,2003-04,7.284929671914544,7.255707490606975,7.314094975400263,1458.4555341276414,1416.1645719193002,1501.3124563139108
CAF,2003-05,7.285076336038218,7.255914649516601,7.314210193425462,1458.66943287,1416.4579734238278,1501.485444543735
CAF,2003-06,7.2852218915317515,7.256100244852593,7.314350197587869,1458.8817482594081,1416.7208859493483,1501.695673482226
CAF,2003-07,7.285366303928234,7.256250403209998,7.3144701416375355,1459.0924293045439,1416.9336345165054,1501.8758037239936
CAF,2003-08,7.285509538760761,7.256356770153083,7.31459084586866,1459.3014249789323,1417.08435722597,1502.0570974373443
CAF,2003-09,7.285651561562423,7.256475386188146,7.314709713669913,1459.5086842216367,1417.2524560737845,1502.2356542705954
CAF,2003-10,7.285792337866316,7.256659456476273,7.314827374836408,1459.7141559380082,1417.5133542030349,1502.4124194649455
CAF,2003-11,7.28593183320553,7.256834316760582,7.314944327770872,1459.9177890005053,1417.7612427563051,1502.588141281407
CAF,2003-12,7.286070013113159,7.256941588009043,7.3150600797305305,1460.1195322495735,1417.913335788782,1502.7620788694164
CAF,2004-01,7.286206843122297,7.257067255373703,7.315172135290014,1460.3193344945823,1418.0915324358389,1502.93048115027
CAF,2004-02,7.286342288766035,7.257211410526624,7.315283119876151,1460.5171445148358,1418.295972505441,1503.0972925252136
CAF,2004-03,7.286476315577467,7.257357255538715,7.315392996371832,1460.7129110606359,1418.5028389242361,1503.2624566609586
CAF,2004-04,7.2866088890896865,7.25750336246848,7.315502405230891,1460.9065828544135,1418.7101070698034,1503.4269358891838
CAF,2004-05,7.286739974835784,7.257645491411566,7.315611416828611,1461.0981085919238,1418.9117611728025,1503.590835800029
CAF,2004-06,7.286869538348856,7.257728115447999,7.31573437743653,1461.2874369435021,1419.0290022923525,1503.7757296415964
CAF,2004-07,7.286997545161992,7.2578244675160315,7.315914337525865,1461.4745165553813,1419.1657352150198,1504.0463735804879
CAF,2004-08,7.287123960808289,7.258016447115984,7.31606996637399,1461.6592960510775,1419.4382122756206,1504.280464824789
CAF,2004-09,7.287248750820835,7.2581522599527135,7.316209628358496,1461.8417240328356,1419.6310032437402,1504.4905704666412
CAF,2004-10,7.287371880732726,7.2582668730412845,7.31634787787245,1462.0217490831365,1419.7937209478946,1504.6985802485265
CAF,2004-11,7.287493316077054,7.25836264069878,7.316484679003031,1462.199319766272,1419.9296977384663,1504.9044392344676
CAF,2004-12,7.287613022386913,7.2584838323342264,7.316619219621602,1462.3743846299797,1420.101791730849,1505.1069239597662
CAF,2005-01,7.2877309651953945,7.2586243275175235,7.31674994128416,1462.54689220714,1420.3013232121075,1505.303686625248
CAF,2005-02,7.287847110035591,7.258738413082953,7.316879085120188,1462.7167910175417,1420.46336835855,1505.49809960865
CAF,2005-03,7.287961422440597,7.258852563158931,7.3170133838225935,1462.884029569705,1420.6255241055203,1505.7002993270835
CAF,2005-04,7.288073867943506,7.258969430496412,7.3171573437449355,1463.0485563627708,1420.7915584504995,1505.9170751307172
CAF,2005-05,7.288184412077408,7.259088707255398,7.317298523994558,1463.210319888453,1420.96103561432,1506.1296957431998
CAF,2005-06,7.288293020375399,7.259209017056101,7.317410601039721,1463.369268633056,1421.132001341487,1506.2985077863966
CAF,2005-07,7.28839965837057,7.259320610297933,7.31750386343829,1463.5253510795474,1421.2905989957744,1506.4389955261063
CAF,2005-08,7.288504291596014,7.259433537488078,7.317625325331388,1463.6785157097067,1421.4511106649732,1506.6219816554544
CAF,2005-09,7.288606885584826,7.259546178721008,7.317745013915581,1463.828711006327,1421.611234124931,1506.8023179883728
CAF,2005-10,7.2887074058700945,7.2596524564907225,7.3178628945366295,1463.9758854554818,1421.7623283676858,1506.9799513409266
CAF,2005-11,7.288805817984918,7.25973744648636,7.317978932540296,1464.1199875488603,1421.883169430039,1507.1548285191805
CAF,2005-12,7.288902096503393,7.259820821122301,7.318093100493516,1464.2609790380532,1422.0017237499596,1507.3269072049573
CAF,2006-01,7.288996252163659,7.259902592068063,7.318205399847935,1464.398874703873,1422.1180073466182,1507.496188621009
CAF,2006-02,7.28908830474486,7.259973495910201,7.318315839276373,1464.5337026208606,1422.2188448063487,1507.662684894313
CAF,2006-03,7.28917827402614,7.26003741850448,7.318424427451651,1464.6654909067522,1422.3097597735634,1507.8264081735588
CAF,2006-04,7.289266179786644,7.260099860825477,7.31853117304659,1464.794267720866,1422.398575007577,1507.987370628884
CAF,2006-05,7.2893520418055155,7.260161767969825,7.31863608473401,1464.9200612625261,1422.4866341344114,1508.1455844516152
CAF,2006-06,7.289435879861903,7.260222396222358,7.3187372583567605,1465.04289976951,1422.572879343343,1508.2981763521057
CAF,2006-07,7.289517713734947,7.260281626913308,7.318835921572781,1465.1628115165295,1422.6571415380797,1508.4469968902242
CAF,2006-08,7.2895975632037935,7.2603394865529705,7.318932788265003,1465.2798248137424,1422.7394580846544,1508.593122082301
CAF,2006-09,7.289675448047588,7.260396001651631,7.318991724123678,1465.3939680052968,1422.8198663657631,1508.682034984043
CAF,2006-10,7.289751388045476,7.2604511987195846,7.319035424349794,1465.5052694679002,1422.8984037802613,1508.7479664381872
CAF,2006-11,7.289825402976598,7.260505104267118,7.319076657743497,1465.6137576094288,1422.9751077426452,1508.810179013319
CAF,2006-12,7.2898975126201035,7.26055813698232,7.319183834755612,1465.719460867559,1423.050573680884,1508.9718972885448
CAF,2007-01,7.289967736755136,7.260609920088654,7.319290808765396,1465.8224077084353,1423.1242653131378,1509.1333263834101
CAF,2007-02,7.290036095160838,7.26066047482075,7.319393742179574,1465.922626625368,1423.1962125850775,1509.2886743206586
CAF,2007-03,7.290102607616358,7.260709828915162,7.3194640177479,1466.0201461375607,1423.266454707167,1509.394744124029
CAF,2007-04,7.290167293900836,7.260743831749268,7.3195500678185335,1466.114994788873,1423.314850428025,1509.52463332009
CAF,2007-05,7.290230173793422,7.2607698423956295,7.319665666297209,1466.2072011466082,1423.351872145571,1509.6991421056161
CAF,2007-06,7.290291267073255,7.2608257701955585,7.319705822439231,1466.29679380034,1423.4314793848366,1509.7597671353303
CAF,2007-07,7.290350593519484,7.260891803370981,7.31969637682331,1466.383801360763,1423.5254762162576,1509.7455072087623
CAF,2007-08,7.2904081729112535,7.260936509974021,7.3196828146443425,1466.4682524585817,1423.5891185781834,1509.7250325533062
CAF,2007-09,7.290464025027704,7.2609789583833475,7.319713730352609,1466.5501757434254,1423.6495489192682,1509.7717072431235
CAF,2007-10,7.290518169647986,7.261020406885452,7.319749206223097,1466.6295998827977,1423.7085582666273,1509.8252683461817
CAF,2007-11,7.29057062655124,7.261068493379673,7.31978388378833,1466.7065535610584,1423.777021066607,1509.8776260370025
CAF,2007-12,7.290621415516614,7.261098514897609,7.31981777404013,1466.781065478433,1423.8197656597213,1509.9287967992482
CAF,2008-01,7.290670556323248,7.261135360536765,7.319850887970324,1466.853164350058,1423.8722282079675,1509.9787971217365
CAF,2008-02,7.290718068750292,7.2611727699310356,7.319883236570736,1466.922878905057,1423.9254953844447,1510.0276434982154
CAF,2008-03,7.290763972576888,7.261209299364187,7.319911494358349,1466.9902378856461,1423.977511514171,1510.070314107115
CAF,2008-04,7.2908082875821805,7.261259154855157,7.319949388007517,1467.0552700462752,1424.0485063788744,1510.1275373069218
CAF,2008-05,7.290851033545315,7.2612836828923575,7.319983461542173,1467.1180041527964,1424.083435915482,1510.178993727895
CAF,2008-06,7.290892230245435,7.261379628171477,7.32001764455666,1467.1784689816698,1424.2200767018353,1510.230617352681
CAF,2008-07,7.290931897461687,7.261406335826926,7.320099358949723,1467.2366933191945,1424.2581147390215,1510.3540297439506
CAF,2008-08,7.290970054973215,7.2613950234660685,7.320178120180257,1467.292705960778,1424.242003009445,1510.4729915295582
CAF,2008-09,7.291006722559163,7.261426509839276,7.320197963309527,1467.3465357102336,1424.286847939588,1510.5029643334894
CAF,2008-10,7.291041919998677,7.261460576182212,7.320204963669464,1467.3982113791103,1424.3353690142173,1510.5135384347439
CAF,2008-11,7.291075667070901,7.261494441941414,7.320210123493727,1467.4477617860553,1424.3836060163994,1510.5213324391782
CAF,2008-12,7.291107983554979,7.261525391411359,7.320213482339729,1467.495215756209,1424.4276906234513,1510.5264060562151
CAF,2009-01,7.291138889230057,7.261556181996577,7.3202169835465165,1467.54060212063,1424.4715502550634,1510.5316947512554
CAF,2009-02,7.291168403875278,7.26158558843119,7.320217285650677,1467.583949715755,1424.5134394990964,1510.5321510879999
CAF,2009-03,7.291196547269789,7.261625017046729,7.3202647987387355,1467.6252873828867,1424.56960720389,1510.6039228208888
CAF,2009-04,7.291223339192733,7.261664255028724,7.320291670412069,1467.6646439677183,1424.6255055499853,1510.6445158474571
CAF,2009-05,7.291248799423256,7.261702778846601,7.320317671791433,1467.7020483198864,1424.6803886068342,1510.6837952778842
CAF,2009-06,7.291272947740501,7.2617415649869645,7.320343097238996,1467.7375292925587,1424.7356475283013,1510.722205708093
